Song,Film,Year,Music Director,Lyricist,Singers
http://giitaayan.com/viewisbsong.asp?id=rmim0517,Man Ki Jeet,1946,S K Pal,Josh Malihabadi,Sitara Kanpuri
http://giitaayan.com/viewisbsong.asp?id=12386,Kahin Pyaar Na Ho Jaaye,2000,Himesh Reshammiya,Sudhakar Sharma,"Sonu Nigam, Alka Yagnik/ Sonu ..."
http://giitaayan.com/viewisbsong.asp?id=1417,Raajaa Hindustaani,1996,Nadeem-Shravan,Sameer,"Alka Yagnik, Udit Narayan, Kum..."
http://giitaayan.com/viewisbsong.asp?id=14338,Shakti,1948,,Asad Jafry,Suraiya
http://giitaayan.com/viewisbsong.asp?id=3448,Afsar,1950,S D Burman,Narendra Sharma,Suraiya
http://giitaayan.com/viewisbsong.asp?id=12848,Mother '98,98,Dilip Sen-Sameer Sen,Sameer,Udit Narayan/ Anuradha Paudwal...
http://giitaayan.com/viewisbsong.asp?id=11064,Daag - The Fire,1999,Rajesh Roshan,Sameer,"Sukhvindar Singh, Chorus"
http://giitaayan.com/viewisbsong.asp?id=1418,Jab Jab Phool Khile,1965,Kalyanji-Anandji,Anand Bakshi,Rafi
http://giitaayan.com/viewisbsong.asp?id=12461,Kartavya,1995,Dilip Sen-Sameer Sen,Rani Malik,Pankaj Udhas
http://giitaayan.com/viewisbsong.asp?id=rmim0744,Chambal Ki Kasam,1979,Khayyam,Sahir,Lata
http://giitaayan.com/viewisbsong.asp?id=13254,Naazneen,1951,Ghulam Mohammad,Shakeel,Lata
http://giitaayan.com/viewisbsong.asp?id=21019,Bilwamangal,1954,Bulo C Rani,D N Madhok,Suraiyya
http://giitaayan.com/viewisbsong.asp?id=3172,Haatimtaai,1956,S N Tripathi,Akhtar Romani,Rafi
http://giitaayan.com/viewisbsong.asp?id=1419,Shagoon,1964,Khayyam,Sahir,"Rafi, Suman Kalyanpur"
http://giitaayan.com/viewisbsong.asp?id=21288,The Blue Umbrella,2007,Vishal Bhardwaj,Gulzar,Sukhwinder Singh
http://giitaayan.com/viewisbsong.asp?id=1420,Amar Akbar Anthony,1977,Laxmikant-Pyarelal,Anand Bakshi,Rafi
http://giitaayan.com/viewisbsong.asp?id=1416,Shikar,1968,Shankar-Jaikishan,Hasrat,Asha
http://giitaayan.com/viewisbsong.asp?id=rmim0694,(Non-Film),1940,,Fayyaz Hashmi,Abdul Shakoor
http://giitaayan.com/viewisbsong.asp?id=2185,Ishq-e-Laila (Pakistan),1957,,Qatil Shifai,Iqbal Bano
http://giitaayan.com/viewisbsong.asp?id=1421,Zamaane Ko Dikhana Hai,1981,R D Burman,Majrooh,"Shailendra Singh, Asha, Rishi"
http://giitaayan.com/viewisbsong.asp?id=13370,Officer,2001,Deepak Choudhary,Deepak Choudhary,"Jaspindar Narula, Chorus"
http://giitaayan.com/viewisbsong.asp?id=20924,Hungama,2003,Nadeem -Shravan,Sameer,Babul Supriyo
http://giitaayan.com/viewisbsong.asp?id=14148,Sargam,1979,Laxmikant-Pyarelal,Anand Bakshi,"Rafi, Lata"
http://giitaayan.com/viewisbsong.asp?id=1422,Betaab,1983,R D Burman,Anand Bakshi,Shabbir Kumar
http://giitaayan.com/viewisbsong.asp?id=21302,Darbaar,1955,Hansraj Behl,Asad Bhopali,Talat Mahmood
http://giitaayan.com/viewisbsong.asp?id=3449,Papi,1943,Pt Amarnath,Aziz Kashmiri,
http://giitaayan.com/viewisbsong.asp?id=rmim0568,Uddhar,1949,Vasant Desai,Narendra Sharma,"Lata, Chorus"
http://giitaayan.com/viewisbsong.asp?id=14085,Sindoor,1987,Laxmikant-Pyarelal,Anand Bakshi,"Mohammed Ajiz, Lata/ Suresh Wa..."
http://giitaayan.com/viewisbsong.asp?id=12067,Jungle,2000,Sandeep Chowtha,Sameer,"Sukhwinder Singh, Sandeep Chaw..."
http://giitaayan.com/viewisbsong.asp?id=2688,Barsaat,1949,Shankar-Jaikishan,Shailendra,"Lata, Mukesh"
http://giitaayan.com/viewisbsong.asp?id=11238,Diwana,1967,Shankar-Jaikishan,Shailendra,Mukesh
http://giitaayan.com/viewisbsong.asp?id=11334,Door Gagan Ki Chhaon Mein,1964,Kishore,Shailendra,Asha
http://giitaayan.com/viewisbsong.asp?id=11749,Hum Aapke Dil Mein Rehte Hain,1999,Annu Malik,Sameer,Shankar Mahadevan
http://giitaayan.com/viewisbsong.asp?id=15495,The Finest Ghazals of Mehdi Hassan (Non-Film),1985,Niaz Hussain Shami,Meer,Mehdi Hasan
http://giitaayan.com/viewisbsong.asp?id=1424,Ek Nazar,1972,Laxmikant-Pyarelal,"Mir Taqi Mir, Majrooh","Rafi, Lata"
http://giitaayan.com/viewisbsong.asp?id=20692,Chiragh Jalta Raha (Pakistan),1962,Nahal Abdullah,Meer / Fazal Karim Fazli,Noorjehan
http://giitaayan.com/viewisbsong.asp?id=14601,Watan Ke Rakhwaale,1987,Laxmikant-Pyarelal,Majrooh,"Anuradha Paudwal, Mohammed Azi..."
http://giitaayan.com/viewisbsong.asp?id=1426,Patthar Ke Sanam,1967,Laxmikant-Pyarelal,Majrooh,Rafi
http://giitaayan.com/viewisbsong.asp?id=1427,Saawan Ko Aane Do,1979,Rajkamal,Fauq Jaami,Anandkumar C
http://giitaayan.com/viewisbsong.asp?id=11681,Humse Hai Muqabala,1995,A R Rahman,P K Mishra,"Suresh Peters, Noel James, Sha..."
http://giitaayan.com/viewisbsong.asp?id=20731,Bambai Ka Babu,1960,S D Burman,Majrooh,"Asha, Rafi"
http://giitaayan.com/viewisbsong.asp?id=2930,Dr. Vidya,1962,S D Burman,Majrooh,Lata
http://giitaayan.com/viewisbsong.asp?id=2931,Baabar,1960,Roshan,Sahir,Sudha Malhotra
http://giitaayan.com/viewisbsong.asp?id=14307,Shokhiyaan,1951,Jamal Sen,Himmat Rai Sharma,Raajkumari
http://giitaayan.com/viewisbsong.asp?id=11894,Holi,1940,Khemchand Prakash,D N Madhok,"Sitara, Amrit Lal"
http://giitaayan.com/viewisbsong.asp?id=20582,Maan,1954,Anil Biswas,Kaif Bhopali,Lata
http://giitaayan.com/viewisbsong.asp?id=1428,House No. 44,44,S D Burman,Sahir,Lata
http://giitaayan.com/viewisbsong.asp?id=10019,Aankhen,2002,Aadesh Srivastava,Nitin Raikwar,"Nitin Raikwar, Adesh Shrivasta..."
http://giitaayan.com/viewisbsong.asp?id=10020,Aankhen,2002,Aadesh Srivastava,Prasun Joshi,"Sonu Nigam, Remo Fernandes, Am..."
http://giitaayan.com/viewisbsong.asp?id=10252,Aap Ke Deewaane,1980,Rajesh Roshan,Anand Bakshi,"Rafi, Amit, Lata, Beni"
http://giitaayan.com/viewisbsong.asp?id=rmim0329,Mela,1948,Naushad,Shakeel,Zohra Bai
http://giitaayan.com/viewisbsong.asp?id=20639,Ye Dil Kisko Doon,1963,Iqbal Qureshi,Qamar Jalalabadi,"Rafi, Usha Khanna"
http://giitaayan.com/viewisbsong.asp?id=14300,Sandhya,2003,Anand Raj Anand,Praveen Bhardwaj,Anand Raaj Anand
http://giitaayan.com/viewisbsong.asp?id=13391,Pukar,1999,A R Rahman,Majrooh,"Udit Narayan, Hema Sardesai"
http://giitaayan.com/viewisbsong.asp?id=1429,Baazaar,1982,Khayyam,Maqdoom Mohiuddin,"Lata, Talat Aziz"
http://giitaayan.com/viewisbsong.asp?id=rmim0229,Roti,1942,Anil Biswas,Dr Safdar 'Aah',Akhtari Bai
http://giitaayan.com/viewisbsong.asp?id=11372,Do Dil,1947,Pt Gobindram,D N Madhok,Suraiya
http://giitaayan.com/viewisbsong.asp?id=1430,Anubhav,1971,Kanu Roy,Kapil Kumar,Manna Dey
http://giitaayan.com/viewisbsong.asp?id=21354,Libaas,1991,R D Burman,Gulzar,Lata
http://giitaayan.com/viewisbsong.asp?id=10352,Apne Huye Paraye,1964,Shankar-Jaikishan,Shailendra,Mukesh
http://giitaayan.com/viewisbsong.asp?id=10697,Bhaavna,1972,Jaidev,Naqsh Lyallpuri,"Mukesh, Asha"
http://giitaayan.com/viewisbsong.asp?id=1432,Ye Raat Phir Na Aayegi,1966,O P Nayyar,S H Bihari,"Rafi, Asha"
http://giitaayan.com/viewisbsong.asp?id=1433,Mirzaa Ghaalib,1954,Ghulam Mohammad,Mirza Ghalib,Talat
http://giitaayan.com/viewisbsong.asp?id=13175,(Non-Film),1948,,Mirza Ghalib,Saigal
http://giitaayan.com/viewisbsong.asp?id=1434,Phir Subah Hogi,1958,Khayyam,Sahir,"Mukesh, Asha"
http://giitaayan.com/viewisbsong.asp?id=2932,Do Dil,1947,Gobind Ram,D N Madhok,Suraiya
http://giitaayan.com/viewisbsong.asp?id=rmim0766,Meraj-e-Ghazal (Non-Film),1983,Ghulam Ali,Nasir Kazmi,"Asha, Ghulam Ali"
http://giitaayan.com/viewisbsong.asp?id=rmim0547,Namkeen,1982,R D Burman,Gulzar,Asha
http://giitaayan.com/viewisbsong.asp?id=11437,Ek Musafir Ek Hasina,1962,O P Nayyar,Shevan Rizvi,Rafi
http://giitaayan.com/viewisbsong.asp?id=1435,Dil Diya Dard Liya,1966,Naushad,Shakeel,Lata
http://giitaayan.com/viewisbsong.asp?id=20874,Bekhabar,1965,S Mohinder,Raja Mehdi Ali Khan,Rafi
http://giitaayan.com/viewisbsong.asp?id=12554,Kashmir Ki Kali,1964,O P Nayyar,S H Bihari,Asha
http://giitaayan.com/viewisbsong.asp?id=11300,Daakoo Ka Ladka,1935,Master Nagar Das Nayak,Rajiuddin,Master Fida Husain
http://giitaayan.com/viewisbsong.asp?id=11766,Hadd Kar Di Aapne,2000,Anand Raj Anand,Anand Bakshi,"Udit Narayan, Anuradha Paudwal..."
http://giitaayan.com/viewisbsong.asp?id=20925,Rustom Sohrab,1963,Sajjad Hussain,Qamar Jalalabadi,"Rafi, Manna Dey, Saadat Khan, ..."
http://giitaayan.com/viewisbsong.asp?id=15496,Best Of Ghulam Ali (Non-Film),1990,,Jamiluddin Ali,Ghulam Ali
http://giitaayan.com/viewisbsong.asp?id=1436,Ghar,1978,R D Burman,Gulzar,Kishore
http://giitaayan.com/viewisbsong.asp?id=10674,Begaana,1963,Sapan-Jagmohan,Shailendra,Rafi
http://giitaayan.com/viewisbsong.asp?id=1437,Jahanara,1964,Madan Mohan,Rajinder Krishan,Talat
http://giitaayan.com/viewisbsong.asp?id=15171,Baarish,1957,C Ramchandra,Rajinder Krishan,"Lata, Chitalkar"
http://giitaayan.com/viewisbsong.asp?id=rmim0705,Aparaadhi Kaun,1957,Salil Chowdhury,Majrooh,Manna Dey
http://giitaayan.com/viewisbsong.asp?id=12807,Mission Kashmir,2000,Shankar-Ehsaan-Loy,Sameer,"Shankar Mahadevan, Chorus"
http://giitaayan.com/viewisbsong.asp?id=21345,Duniya,1984,R D Burman,Javed Akhtar,Kishore
http://giitaayan.com/viewisbsong.asp?id=1438,Phir Subah Hogi,1958,Khayyam,Sahir,"Mukesh, Rafi"
http://giitaayan.com/viewisbsong.asp?id=rmim0146,Dooj Ka Chand,1964,Roshan,Sahir,Manna Dey
http://giitaayan.com/viewisbsong.asp?id=15203,Rani Rupmati,1959,S N Tripathi,Bharat Vyas,"Lata, Rafi / Rafi"
http://giitaayan.com/viewisbsong.asp?id=14886,Sikandar,1941,Mir Saheb?/Rafiq Ghaznavi?,Pt Sudarshan,Sheela
http://giitaayan.com/viewisbsong.asp?id=2440,Prem Kahaani,1975,Laxmikant-Pyarelal,Anand Bakshi,"Mukesh, Lata"
http://giitaayan.com/viewisbsong.asp?id=rmim0675,(Non-Film),2002,Ghanshyam Vaswani,Kanwar Mahinder Singh Bedi Sahar,Jagjit Singh
http://giitaayan.com/viewisbsong.asp?id=10593,Biwi Ho To Aisi,1988,Laxmikant-Pyarelal,Anjaan,"Anuradha Paudwal, Mohammed Aziz"
http://giitaayan.com/viewisbsong.asp?id=21269,Jigri Dost,1969,Laxmikant-Pyarelal,Anand Bakshi,"Lata, Rafi"
http://giitaayan.com/viewisbsong.asp?id=15497,The Finest Ghazals of Mehdi Hassan (Non-Film),1985,Mehdi Hasan,Saleem Gilani,Mehdi Hasan
http://giitaayan.com/viewisbsong.asp?id=13698,Qaid Mein Hai Bulbul,1992,Anand-Milind,Sameer,Alka Yagnik
http://giitaayan.com/viewisbsong.asp?id=13309,Nili,1950,S Mohinder,Surjeet Sethi,Suraiya
http://giitaayan.com/viewisbsong.asp?id=11731,Hindustaan Ki Qasam,1999,Sukhwinder Singh,Anand Bakshi,Alka Yagnik
http://giitaayan.com/viewisbsong.asp?id=13766,Raja,1995,Nadeem-Shravan,Sameer,Alka Yagnik
http://giitaayan.com/viewisbsong.asp?id=13807,Raat Aur Din,1967,Shankar-Jaikishan,Hasrat,Rafi
http://giitaayan.com/viewisbsong.asp?id=2689,Saraswatichandra,1968,Kalyanji-Anandji,Indeevar,"Lata, Mukesh"
http://giitaayan.com/viewisbsong.asp?id=12782,Muthu Maharaja,2001,A R Rahman,P K Mishra,"Udit Narayan, Chitra, G V Prak..."
http://giitaayan.com/viewisbsong.asp?id=11682,Humse Hai Muqabala,1995,A R Rahman,P K Mishra,S P Balasubrahmanyam
http://giitaayan.com/viewisbsong.asp?id=rmim0233,Girls School,1949,Anil Biswas,Pradeep,"Shamshad, Manna Dey"
http://giitaayan.com/viewisbsong.asp?id=1439,Hare Rama Hare Krishna,1971,R D Burman,Anand Bakshi,"Kishore/ Lata, R D Burman"
http://giitaayan.com/viewisbsong.asp?id=1440,Zameer,1975,Sapan Chakravarty,Sahir,Kishore
http://giitaayan.com/viewisbsong.asp?id=14749,Devta,1956,C Ramchandra,Rajinder Krishan,Asha
http://giitaayan.com/viewisbsong.asp?id=1441,Prem Pujari,1970,S D Burman,Neeraj,Kishore
http://giitaayan.com/viewisbsong.asp?id=12007,Jeans,1998,A R Rahman,Javed Akhtar,"Hariharan, Sadhana Sargam"
http://giitaayan.com/viewisbsong.asp?id=11527,Gang,1999,Annu Malik,Javed Akhtar,"Kumar Sanu, Sadhana Sargam, Ch..."
http://giitaayan.com/viewisbsong.asp?id=11798,Hum Saath Saath Hain/ We Stand United,1999,Ram Laxman,Dev Kohli,"Hariharan, Anuradha Paudwal, K..."
http://giitaayan.com/viewisbsong.asp?id=11913,Hamjoli,1946,Hafiz Khan,Anjum Philbhiti,Noorjehan
http://giitaayan.com/viewisbsong.asp?id=11363,Duniyaa Jhukti Hai,1960,Hemant Kumar,Rajinder Krishan,Rafi
http://giitaayan.com/viewisbsong.asp?id=10280,Aasra,1966,Laxmikant-Pyarelal,Anand Bakshi,Rafi
http://giitaayan.com/viewisbsong.asp?id=13372,Officer,2001,Rajesh Roshan,Saeed Raahi,"Kumar Sanu, Priti Uttam"
http://giitaayan.com/viewisbsong.asp?id=13918,Solvaa Saal (Non-Film),2001,Sukhdev,Sukhdev,Sukhdev
http://giitaayan.com/viewisbsong.asp?id=20683,Gul-E-Bakawali (Punjabi-Film),1939,Ghulam Haider,Wali Sahab,Noorjehan
http://giitaayan.com/viewisbsong.asp?id=1442,Naag Mani,1957,Avinash Vyas,Pradeep,Pradeep
http://giitaayan.com/viewisbsong.asp?id=14175,Shaitaan Mujrim,1980,Ratandeep-Hemraj,Kaifi Azmi,Mukesh
http://giitaayan.com/viewisbsong.asp?id=3451,Jaal,1952,S D Burman,Sahir,Lata
http://giitaayan.com/viewisbsong.asp?id=11911,Hamdard,1953,Anil Biswas,Prem Dhawan,"Manna Dey, Lata"
http://giitaayan.com/viewisbsong.asp?id=rmim0138,Solvaan Saawan,1978,Jaidev,Naqsh Lyallpuri,Vani Jairam
http://giitaayan.com/viewisbsong.asp?id=1444,Mother India,1957,Naushad,Shakeel,Shamshad
http://giitaayan.com/viewisbsong.asp?id=15498,Best Of Ghulam Ali (Non-Film),1990,,,Ghulam Ali
http://giitaayan.com/viewisbsong.asp?id=11572,Ghazab Tamaashaa,1992,Anand-Milind,Sameer,"Kumar Sanu, Sadhana Sargam"
http://giitaayan.com/viewisbsong.asp?id=11762,Hum Kisise Kum Nahin,2002,Annu Malik,Anand Bakshi,"Udit Narayan, Chorus/ Udit Nar..."
http://giitaayan.com/viewisbsong.asp?id=2933,House No. 44,44,S D Burman,Sahir,"Lata, Hemant"
http://giitaayan.com/viewisbsong.asp?id=13216,Naagmani,1991,Annu Malik,Santosh Anand,"Kumar Sanu, Anuradha, Chorus"
http://giitaayan.com/viewisbsong.asp?id=10871,Chaachaa Bhatijaa,1977,Laxmikant-Pyarelal,Anand Bakshi,Kishore
http://giitaayan.com/viewisbsong.asp?id=20791,Bullet,1976,R D Burman,Anand Bakshi,Asha
http://giitaayan.com/viewisbsong.asp?id=15499,Anjuman (Non-Film),1990,Ashok K Khanna,Surender Mallick 'Gumnam',Ghulam Ali
http://giitaayan.com/viewisbsong.asp?id=13972,Sooryavansham,1999,Annu Malik,Sameer,"Sonu Nigam, Jaspindar Narula"
http://giitaayan.com/viewisbsong.asp?id=11206,Dak Bangla,1947,Naresh Bhattacharya,D N Madhok,"Suraiya, Indrabadan Bhatt"
http://giitaayan.com/viewisbsong.asp?id=rmim0267,Sanyasi,1945,Naushad,Pandit Buddhi Chandra Agrawal 'Madhur',"Zohra Bai, Amar"
http://giitaayan.com/viewisbsong.asp?id=12885,Mehboob Mere Mehboob,1992,Ram Laxman,Dilip Tahir,"Anuradha Paudwal, Vipin"
http://giitaayan.com/viewisbsong.asp?id=14793,Achhut Kanya,1936,Saraswati Devi,J S Kashyap 'Natawa',Ashok Kumar
http://giitaayan.com/viewisbsong.asp?id=1445,Do Boond Paanee,1971,Jaidev,Kaifi Azmi,"Parveen Sultana, Minoo Purshot..."
http://giitaayan.com/viewisbsong.asp?id=1446,Bairaag,1976,Kalyanji-Anandji,Anand Bakshi,"Rafi, Asha"
http://giitaayan.com/viewisbsong.asp?id=12597,Kraanti,1981,Laxmikant-Pyarelal,Santosh Anand,Lata
http://giitaayan.com/viewisbsong.asp?id=11543,Godaan,1963,Ravi Shankar,Anjaan,Rafi
http://giitaayan.com/viewisbsong.asp?id=1450,Sahib Bibi Aur Ghulam,1962,Hemant Kumar,Shakeel,Geeta
http://giitaayan.com/viewisbsong.asp?id=12596,Khubsoorat,1980,R D Burman,Gulzar,"Asha, Ashok Kumar"
http://giitaayan.com/viewisbsong.asp?id=1448,Nishaant/ Night's End,1975,Vanraj Bhatia,Quli Qutub Shah,Preeti Sagar
http://giitaayan.com/viewisbsong.asp?id=13430,Piya Basanti (Non-Film),2001,Sandesh Shandilya,Akhilesh Sharma,"Sultan Khan, Chitra"
http://giitaayan.com/viewisbsong.asp?id=13045,Miyaan Bibi Raazi,1960,S D Burman,Shailendra,"Mahendra Kapoor, Asha"
http://giitaayan.com/viewisbsong.asp?id=14842,Devdaas,1935,Timir Baran,Kedar Sharma,Saigal
http://giitaayan.com/viewisbsong.asp?id=1451,Abhimaan,1973,S D Burman,Majrooh,Lata
http://giitaayan.com/viewisbsong.asp?id=3275,Kan Kan Men Bhagwan,1963,Shivram,Bharat Vyas,Suman Kalyanpur
http://giitaayan.com/viewisbsong.asp?id=3175,Parwaanaa,1971,Madan Mohan,Kaifi Azmi,"Asha, Parveen Sultana"
http://giitaayan.com/viewisbsong.asp?id=11067,Daag - The Fire,1999,Rajesh Roshan,Sameer,"Anuradha Paudwal, Jaspindar Na..."
http://giitaayan.com/viewisbsong.asp?id=13794,Raagini,1958,O P Nayyar,Jaan Nisar Akhtar,"Kishore, Asha"
http://giitaayan.com/viewisbsong.asp?id=10459,Amrapali,1945,Saraswati Devi,Pradeep,Amirbai
http://giitaayan.com/viewisbsong.asp?id=1452,Kapala Kundala,1939,Pankaj Mullick,Pankaj Mullick,Pankaj Mullick
http://giitaayan.com/viewisbsong.asp?id=12251,Jail Yatra/ Pilgrimage to Prison,1947,Neenu Majumdar,Rammoorti Chaturvedi,Raj Kapoor
http://giitaayan.com/viewisbsong.asp?id=20585,Darwaza,1962,Salim Iqbal,,"Noorjehan, Amanat Ali Khan"
http://giitaayan.com/viewisbsong.asp?id=1453,Phaagun,1958,O P Nayyar,Qamar Jalalabadi,Asha
http://giitaayan.com/viewisbsong.asp?id=11719,Har Dil Jo Pyaar Karegaa/ Love Can Happen Anytime,2000,Annu Malik,Sameer,"Pinki Priti, Prashant"
http://giitaayan.com/viewisbsong.asp?id=10607,Baap Re Baap,1955,O P Nayyar,Jaan Nisar Akhtar,"Asha, Kishore"
http://giitaayan.com/viewisbsong.asp?id=12312,Kyaa Dil Ne Kahaa,2002,Himesh Reshammiya,Shanjay Chhail,"Udit Narayan, Kavita Subramani..."
http://giitaayan.com/viewisbsong.asp?id=20638,Raincoat,2004,Debajyoti Mishra,"Gulzar, Rituparno Ghosh","Shubha Mudgal, Gulzar"
http://giitaayan.com/viewisbsong.asp?id=1454,Guide,1965,S D Burman,Shailendra,Lata
http://giitaayan.com/viewisbsong.asp?id=1455,Caravan,1971,R D Burman,Majrooh,"Asha, R D Burman"
http://giitaayan.com/viewisbsong.asp?id=10503,Baaghi,2000,Sajid-Wajid,Faiz Anwar,"Shubha Mudgal, Chorus"
http://giitaayan.com/viewisbsong.asp?id=14899,Vidyapati,1937,R C Boral,Kedar Sharma,"K C Dey, Pahari Sanyal, Kanan ..."
http://giitaayan.com/viewisbsong.asp?id=11387,Dev Kanya,1946,Shyam Sundar,,Amirbai
http://giitaayan.com/viewisbsong.asp?id=13683,Pujaarin,1936,Timir Baran,,Saigal
http://giitaayan.com/viewisbsong.asp?id=15500,Ghulam Ali (Non-Film),1987,Ghulam Ali,K M Arif,Ghulam Ali
http://giitaayan.com/viewisbsong.asp?id=20975,Parineeta,2005,Shantanu Moitra,Swanand Kirkire,"Shreya Ghoshal, Sonu Nigam"
http://giitaayan.com/viewisbsong.asp?id=14819,Bandhan,1940,Saraswati Devi,Pradeep,Pradeep
http://giitaayan.com/viewisbsong.asp?id=2186,Naya Rasta,1970,N Dutta,Sahir,Rafi
http://giitaayan.com/viewisbsong.asp?id=rmim0197,Jwar Bhata,1944,Anil Biswas,Narendra Sharma,"Parul Ghosh, Amirbai?, Chorus"
http://giitaayan.com/viewisbsong.asp?id=14827,Bharat Milap,1942,Shankar Rao Vyas,Pt Indra,"Amirbai, Chorus"
http://giitaayan.com/viewisbsong.asp?id=3452,Hum Dono,1961,Jaidev,Sahir,Lata
http://giitaayan.com/viewisbsong.asp?id=2690,Jai Chittod,1961,S N Tripathi,Bharat Vyas,Lata
http://giitaayan.com/viewisbsong.asp?id=12630,Kangan,1972,Kalyanji-Anandji,Indeevar,"Ashok Kumar, Chorus"
http://giitaayan.com/viewisbsong.asp?id=1456,Umrao Jaan,1981,Khayyam,Shahryar,"Ustad Ghulam Mustafa, Shahida ..."
http://giitaayan.com/viewisbsong.asp?id=12019,Jis Desh Mein Gangaa Rehtaa Hai,2000,Anand Raj Anand,"Dev Kohli, Pravin Bhardwaj","Sukhwinder Singh, Anuradha Sri..."
http://giitaayan.com/viewisbsong.asp?id=1457,President,1937,R C Boral,,"Saigal, Pahari Sanyal"
http://giitaayan.com/viewisbsong.asp?id=13324,Nartaki,1940,Pankaj Mullick,Munshi Aarzoo,Pankaj Mullick
http://giitaayan.com/viewisbsong.asp?id=rmim0807,Dus Numbari,1976,Laxmikant-Pyarelal,Majrooh,Lata
http://giitaayan.com/viewisbsong.asp?id=1458,Prem Kahaani,1975,Laxmikant-Pyarelal,Anand Bakshi,"Kishore, Lata"
http://giitaayan.com/viewisbsong.asp?id=14894,Toofaani Taarzan,1937,Master Mohammed,Pt Gyan,Female Voice
http://giitaayan.com/viewisbsong.asp?id=2691,Prem Pujari,1970,S D Burman,Neeraj,S D Burman
http://giitaayan.com/viewisbsong.asp?id=10968,Chandidaas,1934,R C Boral,Aga H Kashmiri,"Saigal, Uma Shashi, Pahadi San..."
http://giitaayan.com/viewisbsong.asp?id=rmim0210,Dhoop Chhaaon/ Bhagya Chakra,1935,"R C Boral, Pankaj Mullick",Pt Sudarshan,"Uma Shashi, Pahadi Sanyal"
http://giitaayan.com/viewisbsong.asp?id=rmim0211,Meghdoot,1945,Kamal Dasgupta,Faiyaz Hashmi,"Jagmohan, Kalyani Das"
http://giitaayan.com/viewisbsong.asp?id=21333,Yaatrik,1952,Pankaj Mullick,Meera Bai (Traditional),Binata Chakrabarty
http://giitaayan.com/viewisbsong.asp?id=13086,Main Prem Ki Diwani Hoon,2003,Annu Malik,Dev Kohli,Chitra
http://giitaayan.com/viewisbsong.asp?id=1459,Chandidaas,1934,R C Boral,Aga H Kashmiri,"Saigal, Uma Shashi"
http://giitaayan.com/viewisbsong.asp?id=11573,Geet,1992,Bappi Lahiri,Indeevar,"Kumar Sanu, Chorus"
http://giitaayan.com/viewisbsong.asp?id=15054,Dhoop Chhaaon/ Bhagya Chakra,1935,R C Boral ? / Pankaj Mullick ?,Pt Sudarshan,Uma Shashi
http://giitaayan.com/viewisbsong.asp?id=15065,Barsaat,1949,Shankar-Jaikishan,Hasrat,Lata
http://giitaayan.com/viewisbsong.asp?id=2441,Phool Aur Kaante,1991,Nadeem-Shravan,Sameer,Kumar Sanu
http://giitaayan.com/viewisbsong.asp?id=11685,Humse Hai Muqabala,1995,A R Rahman,P K Mishra,"S P Balasubrahmanyam, Udit naa..."
http://giitaayan.com/viewisbsong.asp?id=11874,Hulchul,1951,Mohammed Shafi,Khumar Barabankwi,"Rafi, Lata"
http://giitaayan.com/viewisbsong.asp?id=3176,Afsar,1950,S D Burman,Pt. Narendra Sharma,"Geeta, Suraiya"
http://giitaayan.com/viewisbsong.asp?id=12562,Kavi Kaalidaas,1959,S N Tripathi,Bharat Vyas,"Rafi, Lata"
http://giitaayan.com/viewisbsong.asp?id=10233,Ankhen,1950,Madan Mohan,Raja Mehdi Ali Khan,Mukesh
http://giitaayan.com/viewisbsong.asp?id=1460,Dushman/ The Enemy,1939,Pankaj Mullick,Arzoo Lucknowi,Saigal
http://giitaayan.com/viewisbsong.asp?id=12750,Laal Kunwar,1952,S D Burman,Sahir,Suraiya
http://giitaayan.com/viewisbsong.asp?id=rmim0071,Daagh,1952,Shankar-Jaikishan,Shailendra,Lata
http://giitaayan.com/viewisbsong.asp?id=12936,Mr. & Mrs. '55,55,O P Nayyar,Saroj Mohini Iyer,Geeta
http://giitaayan.com/viewisbsong.asp?id=2187,Angoor,1981,R D Burman,Gulzar,Sapan Chakravarty
http://giitaayan.com/viewisbsong.asp?id=rmim0082,Adaa,1951,Madan Mohan,Raja Mehdi Ali Khan,Lata
http://giitaayan.com/viewisbsong.asp?id=14254,Street Singer,1938,R C Boral,Arzoo Lakhnavi,Kanan Devi
http://giitaayan.com/viewisbsong.asp?id=11320,Do Gunde,1959,Ghulam Mohammad,Majrooh,"Rafi, Lata"
http://giitaayan.com/viewisbsong.asp?id=1462,Hum Tum Aur Woh,1971,Kalyanji-Anandji,Varma Malik,Kishore
http://giitaayan.com/viewisbsong.asp?id=3454,Jaagirdaar,1937,Anil Biswas,Pt Indra,"Surendra, Bibbo"
http://giitaayan.com/viewisbsong.asp?id=1463,Mere Sanam,1965,O P Nayyar,Majrooh,Rafi
http://giitaayan.com/viewisbsong.asp?id=11214,Daastaan-E-Lailaa Majnu,1974,Iqbal Qureshi,Jaan Nisar Akhtar,"Rafi, Suman"
http://giitaayan.com/viewisbsong.asp?id=10876,Challengej,1964,Ajit Merchant,Prem Dhawan,"Mukesh, Asha"
http://giitaayan.com/viewisbsong.asp?id=1464,Bhool Na Jaana,1960,Daan Singh,Gulzar,Mukesh
http://giitaayan.com/viewisbsong.asp?id=10719,Buniyaad,1972,Laxmikant-Pyarelal,Anand Bakshi,"Kishore, Lata"
http://giitaayan.com/viewisbsong.asp?id=rmim0783,For Doordarshan (Non-film),1980,Salil Chowdhury,Yogesh,Chorus
